Thoi_gian_rBS_nhan_UTC,Thiet_bi,So_thu_tu_bao_cao,GPS_hop_le,GPS_tin_cay_2D,Vi_do_tho,Kinh_do_tho,Do_cao_tho_m,Toc_do_m_s,So_ve_tinh,HDOP,Tuoi_fix_ms,Cong_suat_phat_dBm,SF,RSSI_dBm,SNR_dB,He_so_kenh_dB,Suy_hao_kenh_dB,PDR_beacon_phan_tram,So_goi_mat_uoc_tinh,Vi_do_rBS,Kinh_do_rBS,Khoang_cach_rBS_node_m
2026-09-10T08:42:02.613274+00:00,SU,510,1,1,20.9806383,105.7961967,37.9,0.06,6,1.2,360,20.0,7,-62.0,2.0,-82.0,82.0,98.559,5,20.9807467,105.796265,12.91
2026-09-10T08:42:06.221065+00:00,DU,406,1,1,20.9803817,105.7956617,35.8,0.23,6,1.2,260,20.0,7,-42.0,9.3,-62.0,62.0,98.844,4,20.9807467,105.796265,71.73
2026-09-10T08:42:07.612728+00:00,SU,511,1,1,20.9806367,105.796185,38.7,0.04,6,1.2,360,20.0,7,-63.0,1.0,-83.0,83.0,98.563,5,20.9807467,105.796265,13.98
2026-09-10T08:42:11.245983+00:00,DU,407,1,1,20.9803917,105.7956133,34.7,0.17,5,1.4,290,20.0,7,-41.0,9.8,-61.0,61.0,98.847,4,20.9807467,105.796265,74.34
2026-09-10T08:42:12.612696+00:00,SU,512,1,1,20.98064,105.7961733,41.1,0.06,6,1.2,360,20.0,7,-64.0,1.3,-84.0,84.0,98.567,5,20.9807467,105.796265,14.64
2026-09-10T08:42:16.271614+00:00,DU,408,1,1,20.9803917,105.7955817,35.1,0.04,5,1.4,320,20.0,7,-41.0,9.5,-61.0,61.0,98.851,4,20.9807467,105.796265,78.33
2026-09-10T08:42:17.612512+00:00,SU,513,1,1,20.98064,105.7961467,44.8,0.06,6,1.2,360,20.0,7,-64.0,0.8,-84.0,84.0,98.571,5,20.9807467,105.796265,15.21
2026-09-10T08:42:21.296763+00:00,DU,409,1,1,20.9803767,105.795575,37.8,0.21,5,1.4,340,20.0,7,-41.0,9.8,-61.0,61.0,98.854,4,20.9807467,105.796265,81.19
2026-09-10T08:42:22.612327+00:00,SU,514,1,1,20.9806417,105.7961233,48.2,0.03,6,1.2,360,20.0,7,-63.0,0.5,-83.0,83.0,98.575,5,20.9807467,105.796265,17.08
2026-09-10T08:42:26.320129+00:00,DU,410,1,1,20.9803667,105.7955667,40.0,0.36,6,1.2,360,20.0,7,-40.0,9.5,-60.0,60.0,98.857,4,20.9807467,105.796265,82.61
2026-09-10T08:42:27.612138+00:00,SU,515,1,1,20.9806483,105.7961283,49.6,0.04,5,1.7,360,20.0,7,-64.0,1.0,-84.0,84.0,98.58,5,20.9807467,105.796265,18.38
2026-09-10T08:42:31.344688+00:00,DU,411,1,1,20.9803667,105.7956317,43.3,0.3,6,1.2,390,20.0,7,-41.0,9.8,-61.0,61.0,98.86,4,20.9807467,105.796265,83.17
2026-09-10T08:42:32.614137+00:00,SU,516,1,1,20.9806483,105.7961033,52.5,0.05,6,1.2,360,20.0,7,-64.0,1.0,-84.0,84.0,98.584,5,20.9807467,105.796265,18.33
2026-09-10T08:42:36.369483+00:00,DU,412,1,1,20.9803683,105.7956717,45.8,0.55,6,1.2,410,20.0,7,-42.0,9.3,-62.0,62.0,98.864,4,20.9807467,105.796265,78.16
2026-09-10T08:42:37.613954+00:00,SU,517,1,1,20.980645,105.796085,53.7,0.0,6,1.2,360,20.0,7,-64.0,1.0,-84.0,84.0,98.588,5,20.9807467,105.796265,20.04
2026-09-10T08:42:41.395135+00:00,DU,413,1,1,20.9803733,105.7956483,45.8,0.45,6,1.2,440,20.0,7,-41.0,9.8,-61.0,61.0,98.867,4,20.9807467,105.796265,76.62
2026-09-10T08:42:42.612478+00:00,SU,518,1,1,20.9806467,105.7960867,54.7,0.03,6,1.2,360,20.0,7,-64.0,0.8,-84.0,84.0,98.592,5,20.9807467,105.796265,21.59
2026-09-10T08:42:46.420336+00:00,DU,414,1,1,20.9803867,105.795655,44.3,0.1,6,1.2,460,20.0,7,-41.0,9.5,-61.0,61.0,98.87,4,20.9807467,105.796265,75.73
2026-09-10T08:42:47.611761+00:00,SU,519,1,1,20.9806567,105.7961083,55.3,0.07,6,1.2,360,20.0,7,-63.0,0.5,-83.0,83.0,98.596,5,20.9807467,105.796265,21.59
2026-09-10T08:42:51.444641+00:00,DU,415,1,1,20.9803817,105.7956517,43.5,0.4,6,1.2,490,20.0,7,-42.0,9.3,-62.0,62.0,98.873,4,20.9807467,105.796265,75.51
2026-09-10T08:42:52.612404+00:00,SU,520,1,1,20.9806617,105.7961283,54.7,0.06,6,1.2,360,20.0,7,-64.0,0.8,-84.0,84.0,98.599,5,20.9807467,105.796265,19.1
2026-09-10T08:42:56.469237+00:00,DU,416,1,1,20.980385,105.7956217,42.7,0.26,6,1.2,510,20.0,7,-41.0,10.0,-61.0,61.0,98.876,4,20.9807467,105.796265,75.31
2026-09-10T08:42:57.612473+00:00,SU,521,1,1,20.9806633,105.79613,54.7,0.12,6,1.2,360,20.0,7,-64.0,1.0,-84.0,84.0,98.603,5,20.9807467,105.796265,17.05
2026-09-10T08:43:01.494279+00:00,DU,417,1,1,20.9804,105.7955733,41.0,0.03,6,1.2,540,20.0,7,-42.0,9.3,-62.0,62.0,98.88,4,20.9807467,105.796265,77.96
2026-09-10T08:43:02.611933+00:00,SU,522,1,1,20.9806583,105.7961083,55.0,0.14,6,1.2,360,20.0,7,-63.0,1.0,-83.0,83.0,98.607,5,20.9807467,105.796265,17.05
2026-09-10T08:43:06.519744+00:00,DU,418,1,1,20.9804283,105.7956267,40.8,0.02,6,1.2,560,20.0,7,-41.0,9.5,-61.0,61.0,98.883,4,20.9807467,105.796265,77.12
2026-09-10T08:43:07.612168+00:00,SU,523,1,1,20.98065,105.796085,54.6,0.1,6,1.2,360,20.0,7,-64.0,1.5,-84.0,84.0,98.611,5,20.9807467,105.796265,19.01
2026-09-10T08:43:11.544502+00:00,DU,419,1,1,20.9804483,105.7956433,42.6,0.24,6,1.2,590,20.0,7,-40.0,9.5,-60.0,60.0,98.886,4,20.9807467,105.796265,75.13
2026-09-10T08:43:12.611637+00:00,SU,524,1,1,20.980645,105.7960567,56.5,0.07,6,1.2,360,20.0,7,-63.0,1.5,-83.0,83.0,98.615,5,20.9807467,105.796265,21.56
2026-09-10T08:43:16.569138+00:00,DU,420,1,1,20.9804567,105.795625,43.9,0.15,6,1.2,610,20.0,7,-42.0,9.3,-62.0,62.0,98.889,4,20.9807467,105.796265,74.11
2026-09-10T08:43:17.612065+00:00,SU,525,1,1,20.9806233,105.7959867,58.7,0.03,6,1.2,360,20.0,7,-64.0,0.8,-84.0,84.0,98.619,5,20.9807467,105.796265,24.4
2026-09-10T08:43:21.594091+00:00,DU,421,1,0,20.9804633,105.795575,43.5,0.18,5,3.2,640,20.0,7,-41.0,10.0,-61.0,61.0,98.892,4,20.9807467,105.796265,
2026-09-10T08:43:22.611921+00:00,SU,526,1,1,20.9806383,105.796025,58.7,0.07,6,1.2,360,20.0,7,-64.0,1.0,-84.0,84.0,98.623,5,20.9807467,105.796265,27.68
2026-09-10T08:43:26.620953+00:00,DU,422,1,0,20.9805133,105.7955933,44.2,0.19,5,3.2,660,20.0,7,-41.0,10.0,-61.0,61.0,98.895,4,20.9807467,105.796265,
2026-09-10T08:43:27.611606+00:00,SU,527,1,1,20.980635,105.7960083,58.6,0.12,6,1.2,360,20.0,7,-64.0,0.8,-84.0,84.0,98.626,5,20.9807467,105.796265,29.4
2026-09-10T08:43:31.645961+00:00,DU,423,1,1,20.9805517,105.7956217,45.4,0.22,6,1.2,690,20.0,7,-42.0,8.8,-62.0,62.0,98.898,4,20.9807467,105.796265,
2026-09-10T08:43:32.611247+00:00,SU,528,1,1,20.980645,105.7960333,59.8,0.02,6,1.2,360,20.0,7,-64.0,1.0,-84.0,84.0,98.63,5,20.9807467,105.796265,27.68
2026-09-10T08:43:36.669208+00:00,DU,424,1,1,20.9805783,105.7956117,44.5,0.07,5,1.4,720,20.0,7,-41.0,9.5,-61.0,61.0,98.901,4,20.9807467,105.796265,
2026-09-10T08:43:37.611502+00:00,SU,529,1,1,20.9806583,105.7960667,61.3,0.16,6,1.2,360,20.0,7,-64.0,0.8,-84.0,84.0,98.634,5,20.9807467,105.796265,26.58
2026-09-10T08:43:41.693855+00:00,DU,425,1,1,20.9805983,105.7956167,43.7,0.29,6,1.2,740,20.0,7,-42.0,9.8,-62.0,62.0,98.904,4,20.9807467,105.796265,69.86
2026-09-10T08:43:42.611690+00:00,SU,530,1,1,20.9806633,105.7960767,61.8,0.03,6,1.2,360,20.0,7,-64.0,0.5,-84.0,84.0,98.638,5,20.9807467,105.796265,22.81
2026-09-10T08:43:46.719752+00:00,DU,426,1,1,20.9805733,105.7956283,45.0,0.12,6,1.2,760,20.0,7,-41.0,9.3,-61.0,61.0,98.907,4,20.9807467,105.796265,69.86
2026-09-10T08:43:47.611411+00:00,SU,531,1,1,20.9806667,105.7960817,62.6,0.04,6,1.2,360,20.0,7,-63.0,1.5,-83.0,83.0,98.641,5,20.9807467,105.796265,21.64
2026-09-10T08:43:51.745386+00:00,DU,427,1,1,20.9805533,105.795645,46.7,0.21,6,1.2,790,20.0,7,-42.0,9.3,-62.0,62.0,98.91,4,20.9807467,105.796265,68.86
2026-09-10T08:43:52.611328+00:00,SU,532,1,1,20.9806583,105.7960567,63.1,0.05,6,1.2,360,20.0,7,-64.0,0.5,-84.0,84.0,98.645,5,20.9807467,105.796265,21.64
2026-09-10T08:43:56.770943+00:00,DU,428,1,1,20.9805317,105.7956817,48.1,0.16,6,1.2,810,20.0,7,-41.0,10.0,-61.0,61.0,98.913,4,20.9807467,105.796265,67.87
2026-09-10T08:43:57.611394+00:00,SU,533,1,1,20.9806517,105.7960033,65.5,0.13,6,1.2,360,20.0,7,-64.0,1.0,-84.0,84.0,98.649,5,20.9807467,105.796265,23.76
2026-09-10T08:44:01.795747+00:00,DU,429,1,1,20.98053,105.7957283,49.9,0.2,6,1.2,840,20.0,7,-41.0,10.0,-61.0,61.0,98.916,4,20.9807467,105.796265,65.11
2026-09-10T08:44:02.611553+00:00,SU,534,1,1,20.98065,105.7959367,71.9,0.23,5,1.3,360,20.0,7,-64.0,0.8,-84.0,84.0,98.652,5,20.9807467,105.796265,29.15
2026-09-10T08:44:06.821649+00:00,DU,430,1,1,20.9805083,105.7957317,50.2,0.21,6,1.2,0,20.0,7,-41.0,9.3,-61.0,61.0,98.919,4,20.9807467,105.796265,60.71
2026-09-10T08:44:07.611848+00:00,SU,535,1,1,20.9806433,105.7959017,74.3,0.07,6,1.2,360,20.0,7,-64.0,0.8,-84.0,84.0,98.656,5,20.9807467,105.796265,35.74
2026-09-10T08:44:11.847054+00:00,DU,431,1,1,20.9804917,105.7957133,50.1,0.2,6,1.2,30,20.0,7,-40.0,9.8,-60.0,60.0,98.922,4,20.9807467,105.796265,61.71
2026-09-10T08:44:12.611226+00:00,SU,536,1,1,20.9806383,105.7958917,75.4,0.03,6,1.2,360,20.0,7,-64.0,1.3,-84.0,84.0,98.66,5,20.9807467,105.796265,39.43
2026-09-10T08:44:16.872998+00:00,DU,432,1,1,20.98047,105.7956917,50.0,0.12,6,1.2,60,20.0,7,-41.0,10.0,-61.0,61.0,98.925,4,20.9807467,105.796265,63.91
2026-09-10T08:44:17.610773+00:00,SU,537,1,1,20.9806567,105.79594,77.0,0.09,5,1.7,360,20.0,7,-64.0,1.3,-84.0,84.0,98.663,5,20.9807467,105.796265,39.43
2026-09-10T08:44:21.897620+00:00,DU,433,1,1,20.9804867,105.79566,48.8,0.26,6,1.2,80,20.0,7,-41.0,10.0,-61.0,61.0,98.928,4,20.9807467,105.796265,66.17
2026-09-10T08:44:22.610669+00:00,SU,538,1,1,20.98068,105.796,78.2,0.21,6,1.2,360,20.0,7,-64.0,1.0,-84.0,84.0,98.667,5,20.9807467,105.796265,35.2
2026-09-10T08:44:26.923447+00:00,DU,434,1,1,20.9804933,105.7956917,47.6,0.22,6,1.2,110,20.0,7,-43.0,9.3,-63.0,63.0,98.93,4,20.9807467,105.796265,66.17
2026-09-10T08:44:27.611178+00:00,SU,539,1,1,20.9806883,105.796025,78.5,0.0,5,1.9,360,20.0,7,-64.0,0.8,-84.0,84.0,98.67,5,20.9807467,105.796265,28.5
2026-09-10T08:44:31.948975+00:00,DU,435,1,1,20.98053,105.7957417,45.1,0.44,6,1.2,130,20.0,7,-41.0,9.8,-61.0,61.0,98.933,4,20.9807467,105.796265,65.85
2026-09-10T08:44:32.611034+00:00,SU,540,1,1,20.98069,105.7960283,78.6,0.0,6,1.2,360,20.0,7,-64.0,1.0,-84.0,84.0,98.674,5,20.9807467,105.796265,25.75
2026-09-10T08:44:36.973714+00:00,DU,436,1,1,20.9805467,105.7957817,42.0,0.06,6,1.2,160,20.0,7,-40.0,9.5,-60.0,60.0,98.936,4,20.9807467,105.796265,59.43
2026-09-10T08:44:37.610631+00:00,SU,541,1,1,20.9806817,105.796005,78.9,0.02,6,1.2,360,20.0,7,-64.0,0.8,-84.0,84.0,98.677,5,20.9807467,105.796265,25.75
2026-09-10T08:44:42.000214+00:00,DU,437,1,1,20.9805667,105.795835,40.0,0.56,6,1.2,180,20.0,7,-40.0,9.3,-60.0,60.0,98.939,4,20.9807467,105.796265,54.88
2026-09-10T08:44:42.610920+00:00,SU,542,1,1,20.980675,105.7959867,79.0,0.05,6,1.2,360,20.0,7,-64.0,0.0,-84.0,84.0,98.681,5,20.9807467,105.796265,27.94
2026-09-10T08:44:47.026265+00:00,DU,438,1,1,20.9805633,105.7959783,42.3,0.38,6,1.2,210,20.0,7,-40.0,9.0,-60.0,60.0,98.942,4,20.9807467,105.796265,49.08
2026-09-10T08:44:47.611136+00:00,SU,543,1,1,20.9806783,105.796,79.0,0.0,6,1.2,360,20.0,7,-64.0,0.5,-84.0,84.0,98.684,5,20.9807467,105.796265,28.54
2026-09-10T08:44:52.049880+00:00,DU,439,1,1,20.9805517,105.796075,44.3,0.76,6,1.2,230,20.0,7,-41.0,9.3,-61.0,61.0,98.945,4,20.9807467,105.796265,36.08
2026-09-10T08:44:52.611922+00:00,SU,544,1,1,20.9806783,105.796,79.0,0.0,6,1.2,360,20.0,7,-62.0,8.0,-82.0,82.0,98.688,5,20.9807467,105.796265,28.54
2026-09-10T08:44:57.075561+00:00,DU,440,1,1,20.9805333,105.7961217,45.3,0.47,6,1.2,260,20.0,7,-41.0,9.0,-61.0,61.0,98.947,4,20.9807467,105.796265,29.31
2026-09-10T08:44:57.611002+00:00,SU,545,1,1,20.98068,105.7960033,79.0,0.0,6,1.2,360,20.0,7,-63.0,1.0,-83.0,83.0,98.691,5,20.9807467,105.796265,28.54
2026-09-10T08:45:02.102335+00:00,DU,441,1,1,20.9805217,105.79613,46.2,0.24,6,1.2,290,20.0,7,-42.0,9.5,-62.0,62.0,98.95,4,20.9807467,105.796265,28.01
2026-09-10T08:45:02.610376+00:00,SU,546,1,1,20.98068,105.7960033,79.0,0.0,6,1.2,360,20.0,7,-64.0,1.3,-84.0,84.0,98.695,5,20.9807467,105.796265,28.16
2026-09-10T08:45:07.127465+00:00,DU,442,1,1,20.980555,105.7961717,45.5,0.34,6,1.2,310,20.0,7,-41.0,9.5,-61.0,61.0,98.953,4,20.9807467,105.796265,27.56
2026-09-10T08:45:07.610044+00:00,SU,547,1,1,20.9806783,105.795995,79.3,0.05,6,1.2,360,20.0,7,-64.0,0.5,-84.0,84.0,98.698,5,20.9807467,105.796265,28.16
2026-09-10T08:45:12.153985+00:00,DU,443,1,1,20.98059,105.7962167,44.6,0.1,6,1.2,340,20.0,7,-40.0,9.8,-60.0,60.0,98.956,4,20.9807467,105.796265,23.41
2026-09-10T08:45:12.610738+00:00,SU,548,1,1,20.98068,105.796,79.6,0.15,6,1.2,360,20.0,7,-64.0,0.5,-84.0,84.0,98.701,5,20.9807467,105.796265,28.5
2026-09-10T08:45:17.177846+00:00,DU,444,1,1,20.9806133,105.7962283,44.2,0.62,6,1.2,360,20.0,7,-42.0,9.3,-62.0,62.0,98.958,4,20.9807467,105.796265,18.13
2026-09-10T08:45:17.610545+00:00,SU,549,1,1,20.9806783,105.7959917,79.9,0.07,6,1.2,360,20.0,7,-66.0,0.3,-86.0,86.0,98.705,5,20.9807467,105.796265,29.05
2026-09-10T08:45:22.202664+00:00,DU,445,1,1,20.980625,105.79618,43.3,0.39,6,1.2,20,20.0,7,-40.0,9.5,-60.0,60.0,98.961,4,20.9807467,105.796265,15.66
2026-09-10T08:45:22.610140+00:00,SU,550,1,1,20.9806783,105.7959883,80.2,0.13,6,1.2,360,20.0,7,-64.0,0.8,-84.0,84.0,98.708,5,20.9807467,105.796265,29.38
2026-09-10T08:45:27.228467+00:00,DU,446,1,1,20.9806433,105.796085,43.3,0.07,6,1.2,40,20.0,7,-40.0,9.0,-60.0,60.0,98.964,4,20.9807467,105.796265,16.16
2026-09-10T08:45:27.610365+00:00,SU,551,1,1,20.9806817,105.7959933,80.4,0.19,6,1.2,360,20.0,7,-64.0,-0.3,-84.0,84.0,98.711,5,20.9807467,105.796265,29.38
2026-09-10T08:45:32.252666+00:00,DU,447,1,1,20.9806283,105.7960133,42.9,0.2,6,1.2,70,20.0,7,-40.0,9.0,-60.0,60.0,98.966,4,20.9807467,105.796265,22.86
2026-09-10T08:45:32.609704+00:00,SU,552,1,1,20.98068,105.795985,80.0,0.24,6,1.2,360,20.0,7,-64.0,0.0,-84.0,84.0,98.715,5,20.9807467,105.796265,29.67
2026-09-10T08:45:37.277637+00:00,DU,448,1,1,20.9806233,105.795975,42.8,0.33,6,1.2,90,20.0,7,-40.0,9.5,-60.0,60.0,98.969,4,20.9807467,105.796265,29.26
2026-09-10T08:45:37.610508+00:00,SU,553,1,1,20.9806783,105.795985,79.7,0.2,6,1.2,360,20.0,7,-64.0,0.5,-84.0,84.0,98.718,5,20.9807467,105.796265,30.0
2026-09-10T08:45:42.302552+00:00,DU,449,1,1,20.98062,105.7959283,42.4,0.3,6,1.2,120,20.0,7,-41.0,9.5,-61.0,61.0,98.972,4,20.9807467,105.796265,33.09
2026-09-10T08:45:42.610546+00:00,SU,554,1,1,20.980685,105.7959983,79.4,0.05,6,1.2,360,20.0,7,-65.0,-0.8,-85.0,85.0,98.721,5,20.9807467,105.796265,30.0
2026-09-10T08:45:47.326928+00:00,DU,450,1,1,20.9806133,105.7958767,41.8,0.25,6,1.2,140,20.0,7,-40.0,9.0,-60.0,60.0,98.974,4,20.9807467,105.796265,37.69
2026-09-10T08:45:47.609997+00:00,SU,555,1,1,20.9806983,105.7960283,79.9,0.14,6,1.2,360,20.0,7,-63.0,1.5,-83.0,83.0,98.724,5,20.9807467,105.796265,28.53
2026-09-10T08:45:52.352506+00:00,DU,451,1,1,20.9805867,105.795785,40.7,0.38,5,1.4,170,20.0,7,-42.0,9.8,-62.0,62.0,98.977,4,20.9807467,105.796265,42.96
2026-09-10T08:45:52.609610+00:00,SU,556,1,0,20.9807083,105.7960567,79.8,0.25,4,2.1,360,20.0,7,-65.0,-0.8,-85.0,85.0,98.728,5,20.9807467,105.796265,
2026-09-10T08:45:57.377787+00:00,DU,452,1,1,20.9805317,105.7956517,38.5,0.26,6,1.2,190,20.0,7,-42.0,9.5,-62.0,62.0,98.98,4,20.9807467,105.796265,52.92
2026-09-10T08:45:57.610431+00:00,SU,557,1,1,20.980715,105.7960767,79.1,0.11,5,1.9,360,20.0,7,-63.0,6.8,-83.0,83.0,98.731,5,20.9807467,105.796265,
2026-09-10T08:46:02.402829+00:00,DU,453,1,1,20.980505,105.7955767,37.1,0.14,6,1.2,220,20.0,7,-41.0,9.0,-61.0,61.0,98.982,4,20.9807467,105.796265,68.01
2026-09-10T08:46:02.610119+00:00,SU,558,1,1,20.980695,105.7960317,78.0,0.12,5,1.9,360,20.0,7,-65.0,-0.5,-85.0,85.0,98.734,5,20.9807467,105.796265,
2026-09-10T08:46:07.427983+00:00,DU,454,1,1,20.98049,105.7955383,35.9,0.33,6,1.2,240,20.0,7,-43.0,9.8,-63.0,63.0,98.985,4,20.9807467,105.796265,76.35
2026-09-10T08:46:07.609867+00:00,SU,559,1,1,20.980695,105.7960367,77.5,0.13,6,1.2,360,20.0,7,-65.0,0.3,-85.0,85.0,98.737,5,20.9807467,105.796265,24.39
2026-09-10T08:46:12.452492+00:00,DU,455,1,1,20.9804733,105.795505,34.6,0.07,6,1.2,270,20.0,7,-41.0,9.8,-61.0,61.0,98.987,4,20.9807467,105.796265,80.67
2026-09-10T08:46:12.609498+00:00,SU,560,1,1,20.9806967,105.7960517,77.0,0.17,6,1.2,360,20.0,7,-64.0,0.5,-84.0,84.0,98.741,5,20.9807467,105.796265,24.39
2026-09-10T08:46:17.477125+00:00,DU,456,1,1,20.980485,105.795535,34.5,0.54,6,1.2,290,20.0,7,-41.0,9.8,-61.0,61.0,98.99,4,20.9807467,105.796265,81.19
2026-09-10T08:46:17.609329+00:00,SU,561,1,1,20.9807017,105.7960767,76.1,0.22,6,1.2,360,20.0,7,-62.0,3.0,-82.0,82.0,98.744,5,20.9807467,105.796265,22.83
2026-09-10T08:46:22.502720+00:00,DU,457,1,1,20.9805,105.7955933,33.9,0.49,6,1.2,320,20.0,7,-40.0,9.0,-60.0,60.0,98.992,4,20.9807467,105.796265,81.19
2026-09-10T08:46:22.609882+00:00,SU,562,1,1,20.9807083,105.7961033,75.2,0.13,5,1.2,360,20.0,7,-64.0,1.0,-84.0,84.0,98.747,5,20.9807467,105.796265,20.18
2026-09-10T08:46:27.526559+00:00,DU,458,1,1,20.9804983,105.79562,33.3,0.27,6,1.2,340,20.0,7,-41.0,9.5,-61.0,61.0,98.995,4,20.9807467,105.796265,75.01
2026-09-10T08:46:27.609671+00:00,SU,563,1,1,20.980725,105.796145,75.3,0.13,6,1.2,360,20.0,7,-63.0,1.5,-83.0,83.0,98.75,5,20.9807467,105.796265,17.32
2026-09-10T08:46:32.551427+00:00,DU,459,1,1,20.9804933,105.7956183,32.3,0.12,6,1.2,370,20.0,7,-42.0,9.5,-62.0,62.0,98.997,4,20.9807467,105.796265,72.6
2026-09-10T08:46:32.610750+00:00,SU,564,1,1,20.9807467,105.7961983,75.6,0.11,6,1.2,360,20.0,7,-63.0,1.8,-83.0,83.0,98.753,5,20.9807467,105.796265,12.69
2026-09-10T08:46:37.577002+00:00,DU,460,1,1,20.9805,105.795615,32.0,0.28,6,1.2,390,20.0,7,-42.0,9.3,-62.0,62.0,99.0,4,20.9807467,105.796265,72.6
2026-09-10T08:46:37.610666+00:00,SU,565,1,1,20.98076,105.79624,74.4,0.22,6,1.2,360,20.0,7,-63.0,1.3,-83.0,83.0,98.756,5,20.9807467,105.796265,6.92
2026-09-10T08:46:42.601782+00:00,DU,461,1,1,20.98049,105.7955967,31.4,0.1,6,1.2,420,20.0,7,-41.0,9.5,-61.0,61.0,99.002,4,20.9807467,105.796265,73.13
2026-09-10T08:46:52.609573+00:00,SU,568,1,1,20.98072,105.796225,64.6,0.06,5,1.7,360,20.0,7,-62.0,7.8,-82.0,82.0,98.272,7,20.9807467,105.796265,4.15
2026-09-10T08:46:52.651282+00:00,DU,463,1,1,20.9804617,105.7955333,29.5,0.29,6,1.2,470,20.0,7,-42.0,9.0,-62.0,62.0,98.759,5,20.9807467,105.796265,75.03
2026-09-10T08:46:57.609984+00:00,SU,569,1,1,20.9807167,105.796245,60.7,0.04,6,1.2,360,20.0,7,-64.0,0.5,-84.0,84.0,98.276,7,20.9807467,105.796265,3.94
2026-09-10T08:46:57.676015+00:00,DU,464,1,1,20.9804517,105.79551,28.5,0.35,6,1.3,490,20.0,7,-42.0,9.0,-62.0,62.0,98.762,5,20.9807467,105.796265,82.31
2026-09-10T08:47:02.608840+00:00,SU,570,1,1,20.98072,105.79625,61.2,0.03,6,1.2,360,20.0,7,-64.0,0.3,-84.0,84.0,98.28,7,20.9807467,105.796265,3.62
2026-09-10T08:47:02.702027+00:00,DU,465,1,1,20.9804567,105.7955183,28.2,0.29,6,1.3,520,20.0,7,-41.0,9.8,-61.0,61.0,98.765,5,20.9807467,105.796265,83.96
2026-09-10T08:47:07.609852+00:00,SU,571,1,1,20.9807117,105.7962333,61.1,0.12,6,1.2,350,20.0,7,-64.0,0.5,-84.0,84.0,98.284,7,20.9807467,105.796265,3.93
2026-09-10T08:47:07.727479+00:00,DU,466,1,1,20.980475,105.7955467,28.2,0.18,6,1.3,540,20.0,7,-41.0,9.3,-61.0,61.0,98.768,5,20.9807467,105.796265,83.96
2026-09-10T08:47:12.609652+00:00,SU,572,1,1,20.9807017,105.7962,61.8,0.01,5,1.8,360,20.0,7,-64.0,0.8,-84.0,84.0,98.289,7,20.9807467,105.796265,5.1
2026-09-10T08:47:12.752297+00:00,DU,467,1,1,20.9804633,105.7955267,27.6,0.14,6,1.3,570,20.0,7,-42.0,9.0,-62.0,62.0,98.771,5,20.9807467,105.796265,82.88
2026-09-10T08:47:17.609102+00:00,SU,573,1,1,20.98069,105.79616,63.5,0.09,6,1.2,360,20.0,7,-64.0,0.0,-84.0,84.0,98.293,7,20.9807467,105.796265,8.4
2026-09-10T08:47:17.778373+00:00,DU,468,1,1,20.9804483,105.7955017,26.9,0.02,6,1.3,590,20.0,7,-41.0,9.5,-61.0,61.0,98.775,5,20.9807467,105.796265,82.88
2026-09-10T08:47:22.608521+00:00,SU,574,1,1,20.9806883,105.796145,64.8,0.03,6,1.2,360,20.0,7,-64.0,0.8,-84.0,84.0,98.297,7,20.9807467,105.796265,12.59
2026-09-10T08:47:22.803814+00:00,DU,469,1,1,20.9804433,105.7954967,26.7,0.08,6,1.3,620,20.0,7,-42.0,9.0,-62.0,62.0,98.778,5,20.9807467,105.796265,85.91
2026-09-10T08:47:27.609482+00:00,SU,575,1,1,20.9806767,105.7961117,65.9,0.22,6,1.2,360,20.0,7,-61.0,7.5,-81.0,81.0,98.301,7,20.9807467,105.796265,14.05
2026-09-10T08:47:27.829545+00:00,DU,470,1,1,20.980445,105.7955,26.8,0.22,6,1.3,10,20.0,7,-41.0,9.8,-61.0,61.0,98.78,5,20.9807467,105.796265,86.22
2026-09-10T08:47:32.609698+00:00,SU,576,1,1,20.9806533,105.7960467,67.3,0.21,6,1.2,360,20.0,7,-62.0,2.8,-82.0,82.0,98.305,7,20.9807467,105.796265,17.72
2026-09-10T08:47:32.854317+00:00,DU,471,1,1,20.9804417,105.79549,26.7,0.15,6,1.3,40,20.0,7,-41.0,9.0,-61.0,61.0,98.783,5,20.9807467,105.796265,86.61
2026-09-10T08:47:37.609270+00:00,SU,577,1,1,20.98065,105.796035,68.0,0.12,6,1.2,360,20.0,7,-64.0,0.3,-84.0,84.0,98.309,7,20.9807467,105.796265,24.93
2026-09-10T08:47:37.879717+00:00,DU,472,1,1,20.980435,105.79548,26.4,0.44,6,1.3,70,20.0,7,-41.0,9.8,-61.0,61.0,98.786,5,20.9807467,105.796265,87.32
2026-09-10T08:47:42.608833+00:00,SU,578,1,1,20.9806567,105.79606,67.7,0.1,6,1.2,360,20.0,7,-64.0,0.5,-84.0,84.0,98.313,7,20.9807467,105.796265,24.93
2026-09-10T08:47:42.905462+00:00,DU,473,1,1,20.980435,105.7954767,26.3,0.54,6,1.3,90,20.0,7,-41.0,9.8,-61.0,61.0,98.789,5,20.9807467,105.796265,88.56
2026-09-10T08:47:47.608775+00:00,SU,579,1,1,20.980655,105.79606,66.9,0.16,6,1.2,360,20.0,7,-64.0,0.3,-84.0,84.0,98.317,7,20.9807467,105.796265,23.6
